id,rate,Signed Surprise
19081,23.8,-0.02567525072323583
19083,20.8,-0.03431894337604498
19085,19.5,-0.037963832052909735
19087,19.6,-0.03768565223131907
19089,15.8,-0.047994157640859486
19091,21.2,-0.03318506891587046
19093,18.6,-0.04045084009308867
19095,18.8,-0.039900763404177184
19097,19.2,-0.0387961618909615
19099,18.8,-0.039900763404177184
19101,31.5,-0.0020684178427058998
19103,52.8,0.05901027766736867
19105,19.5,-0.037963832052909735
19107,18.3,-0.04127316539294763
19109,17.5,-0.043449583847645426
19111,16.4,-0.04640275624749266
19113,33.1,0.0030534675826742407
19115,14.9,-0.05035529039667486
19117,17.0,-0.044797619684165756
19119,20.7,-0.034601506526999774
19121,24.5,-0.02361258346204954
19123,22.0,-0.030900019442811084
19125,28.8,-0.010572489240306761
19127,18.8,-0.039900763404177184
19129,24.1,-0.024793347200179824
19131,19.0,-0.03934920286451035
19133,15.3,-0.04930976229360519
19135,17.4,-0.04371994600992465
19137,18.5,-0.04072532092141857
19139,21.5,-0.0323308715092419
19141,18.8,-0.039900763404177184
19143,17.9,-0.042364373476287624
19145,20.2,-0.036008869012571935
19147,25.5,-0.020636361828142265
19149,23.2,-0.027429577802073887
19151,15.0,-0.05009448986765052
19153,36.7,0.01430197280043091
19155,21.5,-0.0323308715092419
19157,26.1,-0.018834076747816585
19159,21.4,-0.03261596426900242
19161,20.0,-0.03656926144817284
19163,31.8,-0.0011088426647299543
19165,22.2,-0.03032517156081257
19167,29.1,-0.009639443220572252
19169,51.6,0.056016244035670584
19171,15.8,-0.047994157640859486
19173,14.5,-0.051394603358102434
19175,18.0,-0.04209213264876381
19177,14.4,-0.051653456951420595
19179,18.8,-0.039900763404177184
19181,31.9,-0.0007883386996536747
19183,21.8,-0.03147343631873797
19185,12.7,-0.05599378293947734
19187,19.9,-0.03684890903075518
19189,21.8,-0.03147343631873797
19191,30.6,-0.004929636642167573
19193,23.1,-0.027720732275018492
19195,17.5,-0.043449583847645426
19197,17.2,-0.04425953872916073
20001,20.3,-0.03572812499062007
20003,18.1,-0.04181951740213328
20005,22.0,-0.030900019442811084
20007,20.7,-0.034601506526999774
20009,20.9,-0.03403601763137822
20011,21.7,-0.031759607132395166
20013,21.2,-0.03318506891587046
20015,29.8,-0.007450747368574214
20017,25.5,-0.020636361828142265
20019,15.9,-0.04772988206990931
20021,19.6,-0.03768565223131907
20023,28.9,-0.010261806024468918
20025,26.1,-0.018834076747816585
20027,26.7,-0.01701947455759
20029,24.0,-0.02508766513010391
20031,24.5,-0.02361258346204954
20033,16.0,-0.0474652226919284
20035,21.8,-0.03147343631873797
20037,29.9,-0.007136757120404384
20039,22.5,-0.02946022354966094
20041,22.9,-0.028301980557917456
20043,21.1,-0.03346907999413276
20045,49.6,0.050898889663900444
20047,18.1,-0.04181951740213328
20049,15.6,-0.04852155552536667
20051,36.3,0.013073398243808019
20053,19.5,-0.037963832052909735
20055,17.1,-0.04452876839949887
20057,17.7,-0.04290773012652442
20059,20.4,-0.035447016318373506
20061,23.2,-0.027429577802073887
20063,19.7,-0.037407104840710866
20065,24.7,-0.023020111678351066
20067,14.9,-0.05035529039667486
20069,20.2,-0.036008869012571935
20071,27.2,-0.015497953580596266
20073,19.9,-0.03684890903075518
20075,18.7,-0.04017598744414816
20077,16.2,-0.04693475434460947
20079,33.2,0.0033716777804165053
20081,17.1,-0.04452876839949887
20083,30.8,-0.004296087282272581
20085,20.2,-0.036008869012571935
20087,23.2,-0.027429577802073887
20089,19.3,-0.03851908730495835
20091,56.0,0.06670669636880218
20093,14.7,-0.050875725649957106
20095,24.4,-0.023908297441484136
20097,28.1,-0.012737940111486878
20099,18.7,-0.04017598744414816
20101,23.1,-0.027720732275018492
20103,31.5,-0.0020684178427058998
20105,22.8,-0.028592073589012446
20107,16.2,-0.04693475434460947
20109,16.6,-0.04586923203184626
20111,27.5,-0.014580979970712326
20113,28.0,-0.013045952985319485
20115,25.0,-0.02212880007565716
20117,18.9,-0.039625168401764346
20119,20.3,-0.03572812499062007
20121,29.8,-0.007450747368574214
20123,26.1,-0.018834076747816585
20125,19.5,-0.037963832052909735
20127,21.4,-0.03261596426900242
20129,17.3,-0.04398993111802598
20131,25.4,-0.020935539634318944
20133,18.1,-0.04181951740213328
20135,19.4,-0.03824164388470402
20137,18.8,-0.039900763404177184
20139,19.2,-0.0387961618909615
20141,23.6,-0.02626143341383984
20143,24.5,-0.02361258346204954
20145,19.6,-0.03768565223131907
20147,21.8,-0.03147343631873797
20149,33.8,0.005274104934432649
20151,30.3,-0.0058775110876773656
20153,24.1,-0.024793347200179824
20155,20.9,-0.03403601763137822
20157,25.5,-0.020636361828142265
20159,22.8,-0.028592073589012446
20161,45.6,0.04020050759679861
20163,23.1,-0.027720732275018492
20165,23.7,-0.025968517622788734
20167,23.1,-0.027720732275018492
20169,27.3,-0.015192633417346413
20171,25.1,-0.021831003324498523
20173,30.9,-0.003978823677333244
20175,11.0,-0.06021877389043915
20177,30.9,-0.003978823677333244
20179,22.0,-0.030900019442811084
20181,21.8,-0.03147343631873797
20183,22.3,-0.03003721198624266
20185,25.2,-0.02153286075293395
20187,19.0,-0.03934920286451035
20189,13.7,-0.053454462811305066
20191,23.3,-0.027138070292612858
20193,22.6,-0.029171195476898455
20195,24.8,-0.02272335462622225
20197,24.2,-0.024498679689069266
20199,32.4,0.0008169269944456468
20201,20.3,-0.03572812499062007
20203,20.6,-0.03488370667478389
20205,16.5,-0.04613618467820464
20207,17.2,-0.04425953872916073
20209,18.1,-0.04181951740213328
21001,15.7,-0.048258048945978266
21003,16.1,-0.047200179964623064
21005,20.2,-0.036008869012571935
21007,15.9,-0.04772988206990931
21009,16.3,-0.04666894628741695
21011,14.5,-0.051394603358102434
21013,9.2,-0.06456381701696155
21015,32.1,-0.00014636435203720203
21017,19.4,-0.03824164388470402
21019,19.4,-0.03824164388470402
21021,25.2,-0.02153286075293395
21023,13.2,-0.05472908030569018
21025,15.2,-0.04957172534898089
21027,11.9,-0.05799653034691506
21029,14.7,-0.050875725649957106
21031,13.9,-0.052941853294024614
21033,15.3,-0.04930976229360519
21035,28.5,-0.011502542016374625
21037,36.3,0.013073398243808019
21039,14.9,-0.05035529039667486
21041,8.2,-0.06691952289962158
21043,12.6,-0.05624552828069421
21045,12.8,-0.05574163854461089
21047,18.1,-0.04181951740213328
21049,20.1,-0.03628924797010986
21051,9.8,-0.0631303337903923
21053,10.3,-0.06192437565597324
21055,13.1,-0.054982815979688765
21057,13.3,-0.05447494803968236
21059,22.9,-0.028301980557917456
21061,10.3,-0.06192437565597324
21063,9.7,-0.06337028567387672
21065,9.9,-0.06288996795062107
21067,43.6,0.03462668142050874
21069,12.9,-0.055489095590864485
21071,11.3,-0.059481676455433376
21073,29.9,-0.007136757120404384
21075,13.4,-0.054220419670353466
21077,11.6,-0.05874092400743427
21079,17.6,-0.04317884507293961
21081,12.9,-0.055489095590864485
21083,17.4,-0.04371994600992465
21085,10.5,-0.06143910954833665
21087,13.2,-0.05472908030569018
21089,17.1,-0.04452876839949887
21091,11.4,-0.05923516440166776
21093,22.0,-0.030900019442811084
21095,10.8,-0.060708134755122135
21097,14.6,-0.05113535943315099
21099,11.4,-0.05923516440166776
21101,18.2,-0.04154652817199804
21103,13.1,-0.054982815979688765
21105,15.8,-0.047994157640859486
21107,16.5,-0.04613618467820464
21109,13.8,-0.05319835489158227
21111,33.4,0.004007123203590405
21113,29.5,-0.00839074170397717
21115,16.3,-0.04666894628741695
21117,31.7,-0.0014290240597151914
21119,14.9,-0.05035529039667486
21121,14.2,-0.05216999124383429
21123,12.4,-0.05674781981694577
21125,14.4,-0.051653456951420595
21127,9.8,-0.0631303337903923
21129,8.3,-0.06668584519360221
21131,8.7,-0.06574691879872369
21133,12.1,-0.05749825177873958
21135,9.1,-0.06480127390528825
21137,13.0,-0.05523615457178259
21139,11.8,-0.05824506529866143
21141,16.4,-0.04640275624749266
21143,16.9,-0.0450660921372379
21145,24.2,-0.024498679689069266
21147,7.2,-0.0692329610844396
21149,13.5,-0.053965495685188644
21151,30.8,-0.004296087282272581
21153,9.5,-0.06384894543555727
21155,12.6,-0.05624552828069421
21157,19.2,-0.0387961618909615
21159,11.7,-0.05849319668792731
21161,19.5,-0.037963832052909735
21163,19.4,-0.03824164388470402
21165,11.2,-0.059727782397508374
21167,18.5,-0.04072532092141857
21169,13.0,-0.05523615457178259
21171,14.4,-0.051653456951420595
21173,15.7,-0.048258048945978266
21175,12.5,-0.05649687407226172
21177,12.6,-0.05624552828069421
21179,18.0,-0.04209213264876381
21181,8.9,-0.0652749339731532
21183,13.6,-0.05371017657047494
21185,42.4,0.031212467632297854
21187,10.9,-0.060463658409962845
21189,16.2,-0.04693475434460947
21191,13.2,-0.05472908030569018
21193,14.4,-0.051653456951420595
21195,13.0,-0.05523615457178259
21197,15.9,-0.04772988206990931
21199,16.5,-0.04613618467820464
21201,16.3,-0.04666894628741695
21203,11.4,-0.05923516440166776
21205,25.1,-0.021831003324498523
21207,14.7,-0.050875725649957106
21209,28.4,-0.01181189283403083
21211,24.9,-0.022426250633977084
21213,14.2,-0.05216999124383429
21215,20.3,-0.03572812499062007
21217,19.6,-0.03768565223131907
21219,13.2,-0.05472908030569018
21221,16.6,-0.04586923203184626
21223,14.1,-0.05242767099037619
21225,11.1,-0.059973481714181286
21227,32.2,0.00017501005302690892
21229,18.8,-0.039900763404177184
21231,12.3,-0.056998365016272916
21233,10.0,-0.06264918868695246
21235,20.4,-0.035447016318373506
21237,8.7,-0.06574691879872369
21239,33.8,0.005274104934432649
22001,13.3,-0.05447494803968236
22003,11.3,-0.059481676455433376
22005,26.4,-0.01792831038312545
22007,9.6,-0.06360982306731192
22009,12.3,-0.056998365016272916
22011,17.8,-0.04263623944808697
22013,12.8,-0.05574163854461089
22015,25.2,-0.02153286075293395
22017,23.5,-0.026553997712472674
22019,22.3,-0.03003721198624266
22021,13.8,-0.05319835489158227
22023,12.7,-0.05599378293947734
22025,13.8,-0.05319835489158227
22027,12.8,-0.05574163854461089
22029,14.1,-0.05242767099037619
22031,14.8,-0.05061570248076457
22033,34.9,0.008731274062697147
22035,8.9,-0.0652749339731532
22037,12.7,-0.05599378293947734
22039,11.6,-0.05874092400743427
22041,12.0,-0.05774759233869473
22043,8.5,-0.06621722400538695
22045,13.6,-0.05371017657047494
22047,13.9,-0.052941853294024614
22049,14.0,-0.05268495850016908
22051,26.8,-0.016715848865020984
22053,16.9,-0.0450660921372379
22055,33.0,0.0027349328317324427
22057,16.9,-0.0450660921372379
22059,13.6,-0.05371017657047494
22061,35.6,0.010910493678348846
22063,19.7,-0.037407104840710866
22065,12.8,-0.05574163854461089
22067,13.0,-0.05523615457178259
22069,19.0,-0.03934920286451035
22071,37.6,0.01704652844397782
22073,24.2,-0.024498679689069266
22075,19.1,-0.03907286721903114
22077,14.9,-0.05035529039667486
22079,20.9,-0.03403601763137822
22081,13.9,-0.052941853294024614
22083,13.2,-0.05472908030569018
22085,13.3,-0.05447494803968236
22087,11.6,-0.05874092400743427
22089,25.3,-0.02123437273259594
22091,16.7,-0.04560189875963964
22093,16.3,-0.04666894628741695
22095,15.9,-0.04772988206990931
22097,14.8,-0.05061570248076457
22099,14.5,-0.051394603358102434
22101,10.2,-0.062166392010647754
22103,33.8,0.005274104934432649
22105,20.0,-0.03656926144817284
22107,11.4,-0.05923516440166776
22109,15.6,-0.04852155552536667
22111,17.2,-0.04425953872916073
22113,14.2,-0.05216999124383429
22115,17.5,-0.043449583847645426
22117,11.6,-0.05874092400743427
22119,15.4,-0.04904741266184239
22121,22.0,-0.030900019442811084
22123,11.7,-0.05849319668792731
22125,24.2,-0.024498679689069266
22127,13.9,-0.052941853294024614
23001,22.8,-0.028592073589012446
23003,19.2,-0.0387961618909615
23005,47.6,0.045625748863428704
23007,24.8,-0.02272335462622225
23009,34.1,0.00622091032417469
23011,28.1,-0.012737940111486878
23013,33.5,0.004324357771004848
23015,33.5,0.004324357771004848
23017,19.2,-0.0387961618909615
23019,27.7,-0.013967978057884292
23021,18.4,-0.04099942949856268
23023,36.4,0.01338104584322698
23025,16.5,-0.04613618467820464
23027,31.4,-0.0023876295807269492
23029,22.0,-0.030900019442811084
23031,32.5,0.0011374022132460769
24001,18.9,-0.039625168401764346
24003,41.7,0.02919697881857512
24005,39.4,0.022452753643156343
24009,32.4,0.0008169269944456468
24011,18.4,-0.04099942949856268
24013,36.4,0.01338104584322698
24015,23.9,-0.025381633098259655
24017,28.9,-0.010261806024468918
24019,21.2,-0.03318506891587046
24021,41.4,0.028327858800457666
24023,20.9,-0.03403601763137822
24025,36.7,0.01430197280043091
24027,62.6,0.08119363393050287
24029,35.1,0.009355566159920394
24031,58.9,0.07330856620644607
24033,33.1,0.0030534675826742407
24035,36.5,0.013688357703276022
24037,31.9,-0.0007883386996536747
24039,14.4,-0.051653456951420595
24041,40.6,0.025994647408662867
24043,21.9,-0.031186906955717245
24045,27.2,-0.015497953580596266
24047,29.0,-0.0099507905702145
24510,31.9,-0.0007883386996536747
25001,43.4,0.034061257183763176
25003,33.6,0.004641266469181328
25005,28.7,-0.010882839873989752
25007,44.9,0.03826639490194271
25009,39.9,0.023934645531180146
25011,37.3,0.01613472368849902
25013,27.1,-0.015802935563514448
25015,48.3,0.04748883452802395
25017,56.3,0.06740634780376345
25019,52.8,0.05901027766736867
25021,53.6,0.06097394291122348
25023,37.6,0.01704652844397782
25025,46.1,0.04157088227531601
25027,36.4,0.01338104584322698
26001,16.9,-0.0450660921372379
26003,17.4,-0.04371994600992465
26005,22.6,-0.029171195476898455
26007,18.0,-0.04209213264876381
26009,28.8,-0.010572489240306761
26011,12.6,-0.05624552828069421
26013,15.8,-0.047994157640859486
26015,21.1,-0.03346907999413276
26017,19.3,-0.03851908730495835
26019,30.3,-0.0058775110876773656
26021,27.8,-0.013660972309111369
26023,14.4,-0.051653456951420595
26025,21.0,-0.03375272970153535
26027,19.2,-0.0387961618909615
26029,31.1,-0.003343320267220757
26031,20.7,-0.034601506526999774
26033,21.2,-0.03318506891587046
26035,12.6,-0.05624552828069421
26037,32.1,-0.00014636435203720203
26039,19.4,-0.03824164388470402
26041,21.0,-0.03375272970153535
26043,25.7,-0.020036973568285425
26045,27.8,-0.013660972309111369
26047,33.4,0.004007123203590405
26049,21.2,-0.03318506891587046
26051,13.5,-0.053965495685188644
26053,19.4,-0.03824164388470402
26055,36.0,0.012148444508605498
26057,15.4,-0.04904741266184239
26059,17.3,-0.04398993111802598
26061,32.6,0.001457554833093737
26063,16.0,-0.0474652226919284
26065,38.9,0.020962196730077036
26067,16.4,-0.04640275624749266
26069,15.9,-0.04772988206990931
26071,18.5,-0.04072532092141857
26073,29.1,-0.009639443220572252
26075,22.2,-0.03032517156081257
26077,38.8,0.020663049642053986
26079,11.9,-0.05799653034691506
26081,35.7,0.011220481685905953
26083,32.0,-0.00046751248785054724
26085,11.9,-0.05799653034691506
26087,18.3,-0.04127316539294763
26089,44.7,0.037710468869730424
26091,21.0,-0.03375272970153535
26093,35.4,0.010289519135697884
26095,18.4,-0.04099942949856268
26097,23.3,-0.027138070292612858
26099,24.9,-0.022426250633977084
26101,20.3,-0.03572812499062007
26103,32.9,0.0024160738549413503
26105,23.1,-0.027720732275018492
26107,22.7,-0.028881812025866597
26109,16.3,-0.04666894628741695
26111,35.2,0.00966721551619937
26113,14.0,-0.05268495850016908
26115,20.5,-0.03516554340901288
26117,13.3,-0.05447494803968236
26119,13.7,-0.053454462811305066
26121,19.7,-0.037407104840710866
26123,16.6,-0.04586923203184626
26125,47.2,0.04455275377213901
26127,19.5,-0.037963832052909735
26129,12.2,-0.057248509170526
26131,16.5,-0.04613618467820464
26133,14.2,-0.05216999124383429
26135,10.6,-0.061195860845239945
26137,23.6,-0.02626143341383984
26139,34.1,0.00622091032417469
26141,17.9,-0.042364373476287624
26143,15.5,-0.04878467691802377
26145,20.8,-0.03431894337604498
26147,18.6,-0.04045084009308867
26149,16.2,-0.04693475434460947
26151,14.2,-0.05216999124383429
26153,15.6,-0.04852155552536667
26155,17.0,-0.044797619684165756
26157,13.5,-0.053965495685188644
26159,21.7,-0.031759607132395166
26161,55.9,0.06647263416447179
26163,23.9,-0.025381633098259655
26165,18.2,-0.04154652817199804
27001,18.1,-0.04181951740213328
27003,30.5,-0.005245921735213401
27005,25.0,-0.02212880007565716
27007,29.2,-0.009327764317863215
27009,23.6,-0.02626143341383984
27011,15.4,-0.04904741266184239
27013,34.8,0.008418632003001544
27015,22.2,-0.03032517156081257
27017,22.1,-0.030612774178608547
27019,48.9,0.04907081867992862
27021,23.2,-0.027429577802073887
27023,19.0,-0.03934920286451035
27025,21.5,-0.0323308715092419
27027,34.2,0.006535856839080534
27029,17.1,-0.04452876839949887
27031,40.4,0.025407825426514513
27033,20.0,-0.03656926144817284
27035,24.7,-0.023020111678351066
27037,42.2,0.030638398650506875
27039,25.7,-0.020036973568285425
27041,26.0,-0.019135315074784928
27043,18.6,-0.04045084009308867
27045,22.2,-0.03032517156081257
27047,17.1,-0.04452876839949887
27049,26.0,-0.019135315074784928
27051,18.8,-0.039900763404177184
27053,50.1,0.05219298113795521
27055,24.8,-0.02272335462622225
27057,27.4,-0.014886975429166689
27059,18.5,-0.04072532092141857
27061,23.1,-0.027720732275018492
27063,22.6,-0.029171195476898455
27065,14.7,-0.050875725649957106
27067,23.3,-0.027138070292612858
27069,25.9,-0.019436210897529692
27071,15.5,-0.04878467691802377
27073,18.8,-0.039900763404177184
27075,28.8,-0.010572489240306761
27077,16.7,-0.04560189875963964
27079,23.0,-0.02801153332330007
27081,19.3,-0.03851908730495835
27083,26.1,-0.018834076747816585
27085,17.6,-0.04317884507293961
27087,13.2,-0.05472908030569018
27089,19.1,-0.03907286721903114
27091,20.5,-0.03516554340901288
27093,19.5,-0.037963832052909735
27095,14.7,-0.050875725649957106
27097,17.3,-0.04398993111802598
27099,22.2,-0.03032517156081257
27101,20.7,-0.034601506526999774
27103,33.8,0.005274104934432649
27105,15.3,-0.04930976229360519
27107,19.1,-0.03907286721903114
27109,44.9,0.03826639490194271
27111,24.9,-0.022426250633977084
27113,19.3,-0.03851908730495835
27115,14.9,-0.05035529039667486
27117,21.3,-0.032900696872534906
27119,25.3,-0.02123437273259594
27121,22.9,-0.028301980557917456
27123,42.3,0.030925612034801032
27125,16.2,-0.04693475434460947
27127,19.1,-0.03907286721903114
27129,15.2,-0.04957172534898089
27131,28.3,-0.012120909687435889
27133,23.8,-0.02567525072323583
27135,20.3,-0.03572812499062007
27137,29.3,-0.0090157542037029
27139,39.9,0.023934645531180146
27141,26.6,-0.017322760281543365
27143,16.4,-0.04640275624749266
27145,27.5,-0.014580979970712326
27147,26.0,-0.019135315074784928
27149,30.5,-0.005245921735213401
27151,19.6,-0.03768565223131907
27153,15.1,-0.049833301362519844
27155,17.5,-0.043449583847645426
27157,23.7,-0.025968517622788734
27159,13.8,-0.05319835489158227
27161,21.4,-0.03261596426900242
27163,44.3,0.0365942088798956
27165,15.5,-0.04878467691802377
27167,23.8,-0.02567525072323583
27169,30.1,-0.006507790440979151
27171,29.6,-0.008077739998135337
27173,17.2,-0.04425953872916073
28001,17.4,-0.04371994600992465
28003,17.1,-0.04452876839949887
28005,12.6,-0.05624552828069421
28007,13.9,-0.052941853294024614
28009,11.5,-0.058988246748626835
28011,23.6,-0.02626143341383984
28013,11.8,-0.05824506529866143
28015,12.2,-0.057248509170526
28017,12.4,-0.05674781981694577
28019,19.1,-0.03907286721903114
28021,24.0,-0.02508766513010391
28023,12.5,-0.05649687407226172
28025,20.4,-0.035447016318373506
28027,16.5,-0.04613618467820464
28029,14.5,-0.051394603358102434
28031,14.7,-0.050875725649957106
28033,25.0,-0.02212880007565716
28035,27.8,-0.013660972309111369
28037,12.0,-0.05774759233869473
28039,13.8,-0.05319835489158227
28041,9.7,-0.06337028567387672
28043,21.3,-0.032900696872534906
28045,22.0,-0.030900019442811084
28047,23.1,-0.027720732275018492
28049,29.0,-0.0099507905702145
28051,10.2,-0.062166392010647754
28053,12.8,-0.05574163854461089
28055,3.2,-0.07805254101781796
28057,13.2,-0.05472908030569018
28059,21.1,-0.03346907999413276
28061,15.1,-0.049833301362519844
28063,15.9,-0.04772988206990931
28065,14.1,-0.05242767099037619
28067,20.8,-0.03431894337604498
28069,14.7,-0.050875725649957106
28071,45.6,0.04020050759679861
28073,34.1,0.00622091032417469
28075,19.7,-0.037407104840710866
28077,17.6,-0.04317884507293961
28079,14.3,-0.051911919738563544
28081,24.4,-0.023908297441484136
28083,18.5,-0.04072532092141857
28085,16.2,-0.04693475434460947
28087,23.4,-0.02684621013393036
28089,48.4,0.04775345970548221
28091,12.3,-0.056998365016272916
28093,13.8,-0.05319835489158227
28095,16.7,-0.04560189875963964
28097,19.3,-0.03851908730495835
28099,11.6,-0.05874092400743427
28101,16.4,-0.04640275624749266
28103,15.6,-0.04852155552536667
28105,42.6,0.03178510387133712
28107,14.9,-0.05035529039667486
28109,16.7,-0.04560189875963964
28111,10.7,-0.06095220240697043
28113,16.6,-0.04586923203184626
28115,18.1,-0.04181951740213328
28117,12.4,-0.05674781981694577
28119,10.3,-0.06192437565597324
28121,29.0,-0.0099507905702145
28123,11.4,-0.05923516440166776
28125,19.5,-0.037963832052909735
28127,16.2,-0.04693475434460947
28129,12.2,-0.057248509170526
28131,15.8,-0.047994157640859486
28133,15.4,-0.04904741266184239
28135,10.3,-0.06192437565597324
28137,15.8,-0.047994157640859486
28139,15.2,-0.04957172534898089
28141,11.4,-0.05923516440166776
28143,16.9,-0.0450660921372379
28145,13.4,-0.054220419670353466
28147,14.4,-0.051653456951420595
28149,22.4,-0.02974889585083812
28151,17.9,-0.042364373476287624
28153,15.3,-0.04930976229360519
28155,18.5,-0.04072532092141857
28157,13.7,-0.053454462811305066
28159,14.7,-0.050875725649957106
28161,13.8,-0.05319835489158227
28163,13.4,-0.054220419670353466
29001,31.0,-0.0036612345625553332
29003,24.9,-0.022426250633977084
29005,23.1,-0.027720732275018492
29007,14.7,-0.050875725649957106
29009,14.6,-0.05113535943315099
29011,19.9,-0.03684890903075518
29013,16.1,-0.047200179964623064
29015,13.0,-0.05523615457178259
29017,8.9,-0.0652749339731532
29019,46.1,0.04157088227531601
29021,21.1,-0.03346907999413276
29023,13.3,-0.05447494803968236
29025,18.1,-0.04181951740213328
29027,23.1,-0.027720732275018492
29029,21.1,-0.03346907999413276
29031,31.5,-0.0020684178427058998
29033,16.7,-0.04560189875963964
29035,15.5,-0.04878467691802377
29037,26.3,-0.018230574038605372
29039,13.6,-0.05371017657047494
29041,17.2,-0.04425953872916073
29043,28.6,-0.011192857581067188
29045,12.8,-0.05574163854461089
29047,33.2,0.0033716777804165053
29049,21.6,-0.03204541899631827
29051,33.3,0.003689563096947177
29053,22.1,-0.030612774178608547
29055,11.5,-0.058988246748626835
29057,12.7,-0.05599378293947734
29059,12.9,-0.055489095590864485
29061,18.5,-0.04072532092141857
29063,13.8,-0.05319835489158227
29065,15.3,-0.04930976229360519
29067,10.8,-0.060708134755122135
29069,13.8,-0.05319835489158227
29071,20.9,-0.03403601763137822
29073,19.2,-0.0387961618909615
29075,19.1,-0.03907286721903114
29077,30.5,-0.005245921735213401
29079,17.1,-0.04452876839949887
29081,16.5,-0.04613618467820464
29083,15.9,-0.04772988206990931
29085,9.0,-0.06503831307185995
29087,19.7,-0.037407104840710866
29089,25.2,-0.02153286075293395
29091,18.0,-0.04209213264876381
29093,10.8,-0.060708134755122135
29095,31.6,-0.0017488825605957113
29097,23.6,-0.02626143341383984
29099,20.4,-0.035447016318373506
29101,28.9,-0.010261806024468918
29103,17.2,-0.04425953872916073
29105,14.6,-0.05113535943315099
29107,20.3,-0.03572812499062007
29109,16.0,-0.0474652226919284
29111,13.6,-0.05371017657047494
29113,16.8,-0.04533418531173978
29115,16.9,-0.0450660921372379
29117,18.8,-0.039900763404177184
29119,11.5,-0.058988246748626835
29121,16.3,-0.04666894628741695
29123,15.6,-0.04852155552536667
29125,15.8,-0.047994157640859486
29127,22.4,-0.02974889585083812
29129,18.9,-0.039625168401764346
29131,19.4,-0.03824164388470402
29133,11.5,-0.058988246748626835
29135,20.5,-0.03516554340901288
29137,12.4,-0.05674781981694577
29139,14.0,-0.05268495850016908
29141,13.3,-0.05447494803968236
29143,12.1,-0.05749825177873958
29145,20.0,-0.03656926144817284
29147,28.6,-0.011192857581067188
29149,14.6,-0.05113535943315099
29151,18.9,-0.039625168401764346
29153,11.0,-0.06021877389043915
29155,12.7,-0.05599378293947734
29157,17.7,-0.04290773012652442
29159,18.0,-0.04209213264876381
29161,29.1,-0.009639443220572252
29163,15.6,-0.04852155552536667
29165,43.1,0.03321040518387464
29167,19.9,-0.03684890903075518
29169,28.3,-0.012120909687435889
29171,19.3,-0.03851908730495835
29173,14.9,-0.05035529039667486
29175,15.1,-0.049833301362519844
29177,14.6,-0.05113535943315099
29179,13.7,-0.053454462811305066
29181,10.2,-0.062166392010647754
29183,38.9,0.020962196730077036
29185,13.9,-0.052941853294024614
29186,19.7,-0.037407104840710866
29187,14.3,-0.051911919738563544
29189,43.6,0.03462668142050874
29195,19.4,-0.03824164388470402
29197,12.6,-0.05624552828069421
29199,14.2,-0.05216999124383429
29201,16.3,-0.04666894628741695
29203,14.9,-0.05035529039667486
29205,18.1,-0.04181951740213328
29207,13.3,-0.05447494803968236
29209,18.6,-0.04045084009308867
29211,11.7,-0.05849319668792731
29213,19.9,-0.03684890903075518
29215,13.5,-0.053965495685188644
29217,18.9,-0.039625168401764346
29219,19.1,-0.03907286721903114
29221,9.9,-0.06288996795062107
29223,9.6,-0.06360982306731192
29225,16.8,-0.04533418531173978
29227,20.0,-0.03656926144817284
29229,10.2,-0.062166392010647754
29510,36.3,0.013073398243808019
30001,35.4,0.010289519135697884
30003,18.1,-0.04181951740213328
30005,22.9,-0.028301980557917456
30007,27.1,-0.015802935563514448
30009,30.4,-0.0055618799945966685
30011,20.2,-0.036008869012571935
30013,25.7,-0.020036973568285425
30015,28.3,-0.012120909687435889
30017,24.6,-0.023316521415513814
30019,24.0,-0.02508766513010391
30021,22.2,-0.03032517156081257
30023,20.4,-0.035447016318373506
30025,19.0,-0.03934920286451035
30027,29.1,-0.009639443220572252
30029,31.0,-0.0036612345625553332
30031,50.1,0.05219298113795521
30033,14.3,-0.051911919738563544
30035,21.4,-0.03261596426900242
30037,22.7,-0.028881812025866597
30039,28.9,-0.010261806024468918
30041,25.4,-0.020935539634318944
30043,35.0,0.009043585561761302
30045,26.6,-0.017322760281543365
30047,29.6,-0.008077739998135337
30049,40.1,0.02452496557573575
30051,15.2,-0.04957172534898089
30053,19.6,-0.03768565223131907
30055,17.2,-0.04425953872916073
30057,31.2,-0.0030250811199461127
30059,29.3,-0.0090157542037029
30061,16.1,-0.047200179964623064
30063,43.0,0.03292606530668679
30065,16.3,-0.04666894628741695
30067,31.5,-0.0020684178427058998
30069,32.6,0.001457554833093737
30071,17.2,-0.04425953872916073
30073,24.0,-0.02508766513010391
30075,24.4,-0.023908297441484136
30077,20.4,-0.035447016318373506
30079,22.2,-0.03032517156081257
30081,27.8,-0.013660972309111369
30083,18.9,-0.039625168401764346
30085,17.4,-0.04371994600992465
30087,17.8,-0.04263623944808697
30089,17.9,-0.042364373476287624
30091,23.9,-0.025381633098259655
30093,27.2,-0.015497953580596266
30095,25.0,-0.02212880007565716
30097,25.4,-0.020935539634318944
30099,24.9,-0.022426250633977084
30101,15.2,-0.04957172534898089
30103,25.4,-0.020935539634318944
30105,21.5,-0.0323308715092419
30107,19.6,-0.03768565223131907
30109,23.4,-0.02684621013393036
30111,32.1,-0.00014636435203720203
31001,24.3,-0.02420366297652716
